"Surface","WRank","LRank","Year","Sex"
"Hard",47,34,2016,"M"
"Hard",71,53,2016,"M"
"Hard",48,46,2016,"M"
"Hard",21,26,2016,"M"
"Hard",31,94,2016,"M"
"Hard",110,197,2016,"M"
"Hard",131,20,2016,"M"
"Hard",13,58,2016,"M"
"Hard",45,51,2016,"M"
"Hard",43,91,2016,"M"
"Hard",16,44,2016,"M"
"Hard",37,75,2016,"M"
"Hard",28,15,2016,"M"
"Hard",12,63,2016,"M"
"Hard",25,55,2016,"M"
"Hard",14,29,2016,"M"
"Hard",32,35,2016,"M"
"Hard",18,17,2016,"M"
"Hard",1,50,2016,"M"
"Hard",13,158,2016,"M"
"Hard",8,40,2016,"M"
"Hard",21,11,2016,"M"
"Hard",12,47,2016,"M"
"Hard",3,48,2016,"M"
"Hard",43,9,2016,"M"
"Hard",32,182,2016,"M"
"Hard",25,28,2016,"M"
"Hard",6,37,2016,"M"
"Hard",131,18,2016,"M"
"Hard",110,14,2016,"M"
"Hard",16,45,2016,"M"
"Hard",31,5,2016,"M"
"Hard",19,71,2016,"M"
"Hard",2,24,2016,"M"
"Hard",13,21,2016,"M"
"Hard",110,43,2016,"M"
"Hard",25,6,2016,"M"
"Hard",1,131,2016,"M"
"Hard",19,31,2016,"M"
"Hard",2,16,2016,"M"
"Hard",12,8,2016,"M"
"Hard",32,3,2016,"M"
"Hard",19,13,2016,"M"
"Hard",1,110,2016,"M"
"Hard",2,12,2016,"M"
"Hard",32,25,2016,"M"
"Hard",19,1,2016,"M"
"Hard",2,32,2016,"M"
"Hard",2,19,2016,"M"
"Hard",100,47,2016,"M"
"Hard",80,154,2016,"M"
"Hard",60,64,2016,"M"
"Hard",198,33,2016,"M"
"Hard",128,76,2016,"M"
"Hard",98,49,2016,"M"
"Hard",43,65,2016,"M"
"Hard",77,40,2016,"M"
"Hard",55,484,2016,"M"
"Hard",25,295,2016,"M"
"Hard",70,174,2016,"M"
"Hard",120,42,2016,"M"
"Hard",22,128,2016,"M"
"Hard",100,60,2016,"M"
"Hard",19,80,2016,"M"
"Hard",77,70,2016,"M"
"Hard",98,25,2016,"M"
"Hard",198,120,2016,"M"
"Hard",43,15,2016,"M"
"Hard",12,55,2016,"M"
"Hard",19,98,2016,"M"
"Hard",77,22,2016,"M"
"Hard",43,100,2016,"M"
"Hard",12,198,2016,"M"
"Hard",19,43,2016,"M"
"Hard",77,12,2016,"M"
"Hard",19,77,2016,"M"
"Hard",62,325,2016,"M"
"Hard",93,71,2016,"M"
"Hard",50,84,2016,"M"
"Hard",38,181,2016,"M"
"Hard",78,140,2016,"M"
"Hard",36,451,2016,"M"
"Hard",266,79,2016,"M"
"Hard",45,56,2016,"M"
"Hard",95,58,2016,"M"
"Hard",50,38,2016,"M"
"Hard",52,93,2016,"M"
"Hard",31,102,2016,"M"
"Hard",123,28,2016,"M"
"Hard",32,78,2016,"M"
"Hard",62,45,2016,"M"
"Hard",266,13,2016,"M"
"Hard",50,31,2016,"M"
"Hard",32,62,2016,"M"
"Hard",52,123,2016,"M"
"Hard",36,266,2016,"M"
"Hard",50,32,2016,"M"
"Hard",36,52,2016,"M"
"Hard",36,50,2016,"M"
"Hard",105,89,2016,"M"
"Hard",53,82,2016,"M"
"Hard",103,24,2016,"M"
"Hard",48,35,2016,"M"
"Hard",41,86,2016,"M"
"Hard",61,97,2016,"M"
"Hard",74,37,2016,"M"
"Hard",549,44,2016,"M"
"Hard",132,161,2016,"M"
"Hard",234,116,2016,"M"
"Hard",23,57,2016,"M"
"Hard",63,27,2016,"M"
"Hard",21,549,2016,"M"
"Hard",20,53,2016,"M"
"Hard",48,105,2016,"M"
"Hard",132,103,2016,"M"
"Hard",18,234,2016,"M"
"Hard",63,41,2016,"M"
"Hard",61,7,2016,"M"
"Hard",23,74,2016,"M"
"Hard",18,48,2016,"M"
"Hard",63,21,2016,"M"
"Hard",23,61,2016,"M"
"Hard",20,132,2016,"M"
"Hard",63,18,2016,"M"
"Hard",23,20,2016,"M"
"Hard",63,23,2016,"M"
"Hard",48,47,2016,"M"
"Hard",5,77,2016,"M"
"Hard",83,66,2016,"M"
"Hard",12,51,2016,"M"
"Hard",39,134,2016,"M"
"Hard",37,18,2016,"M"
"Hard",38,41,2016,"M"
"Hard",91,4,2016,"M"
"Hard",3,119,2016,"M"
"Hard",55,44,2016,"M"
"Hard",11,36,2016,"M"
"Hard",22,53,2016,"M"
"Hard",32,45,2016,"M"
"Hard",72,73,2016,"M"
"Hard",42,64,2016,"M"
"Hard",5,38,2016,"M"
"Hard",48,91,2016,"M"
"Hard",37,55,2016,"M"
"Hard",39,22,2016,"M"
"Hard",12,32,2016,"M"
"Hard",42,11,2016,"M"
"Hard",3,83,2016,"M"
"Hard",72,59,2016,"M"
"Hard",37,48,2016,"M"
"Hard",5,42,2016,"M"
"Hard",72,3,2016,"M"
"Hard",12,39,2016,"M"
"Hard",5,37,2016,"M"
"Hard",12,72,2016,"M"
"Hard",12,5,2016,"M"
"Hard",63,87,2016,"M"
"Hard",23,31,2016,"M"
"Hard",92,43,2016,"M"
"Hard",27,93,2016,"M"
"Hard",107,10,2016,"M"
"Hard",28,52,2016,"M"
"Hard",30,17,2016,"M"
"Hard",24,76,2016,"M"
"Hard",15,113,2016,"M"
"Hard",9,74,2016,"M"
"Hard",417,14,2016,"M"
"Hard",33,50,2016,"M"
"Hard",26,49,2016,"M"
"Hard",2,35,2016,"M"
"Hard",27,30,2016,"M"
"Hard",23,92,2016,"M"
"Hard",63,107,2016,"M"
"Hard",15,33,2016,"M"
"Hard",26,417,2016,"M"
"Hard",28,9,2016,"M"
"Hard",2,24,2016,"M"
"Hard",19,34,2016,"M"
"Hard",23,63,2016,"M"
"Hard",15,26,2016,"M"
"Hard",19,28,2016,"M"
"Hard",2,27,2016,"M"
"Hard",15,23,2016,"M"
"Hard",2,15,2016,"M"
"Hard",31,49,2016,"M"
"Hard",33,57,2016,"M"
"Hard",43,86,2016,"M"
"Hard",37,67,2016,"M"
"Hard",91,69,2016,"M"
"Hard",39,45,2016,"M"
"Hard",23,183,2016,"M"
"Hard",26,50,2016,"M"
"Hard",41,35,2016,"M"
"Hard",27,53,2016,"M"
"Hard",28,60,2016,"M"
"Hard",24,32,2016,"M"
"Hard",30,87,2016,"M"
"Hard",20,89,2016,"M"
"Hard",34,44,2016,"M"
"Hard",11,43,2016,"M"
"Hard",5,31,2016,"M"
"Hard",19,33,2016,"M"
"Hard",12,41,2016,"M"
"Hard",4,28,2016,"M"
"Hard",17,30,2016,"M"
"Hard",10,20,2016,"M"
"Hard",24,8,2016,"M"
"Hard",13,26,2016,"M"
"Hard",23,15,2016,"M"
"Hard",1,34,2016,"M"
"Hard",22,39,2016,"M"
"Hard",2,46,2016,"M"
"Hard",27,16,2016,"M"
"Hard",91,3,2016,"M"
"Hard",10,12,2016,"M"
"Hard",24,19,2016,"M"
"Hard",5,22,2016,"M"
"Hard",1,18,2016,"M"
"Hard",27,91,2016,"M"
"Hard",2,17,2016,"M"
"Hard",13,4,2016,"M"
"Hard",11,23,2016,"M"
"Hard",27,24,2016,"M"
"Hard",10,1,2016,"M"
"Hard",2,11,2016,"M"
"Hard",5,13,2016,"M"
"Hard",27,10,2016,"M"
"Hard",2,27,2016,"M"
"Hard",2,9,2016,"M"
"Hard",4,6,2016,"M"
"Hard",5,3,2016,"M"
"Hard",1,7,2016,"M"
"Hard",9,6,2016,"M"
"Hard",2,4,2016,"M"
"Hard",1,5,2016,"M"
"Hard",3,7,2016,"M"
"Hard",2,11,2016,"M"
"Hard",4,9,2016,"M"
"Hard",1,3,2016,"M"
"Hard",7,5,2016,"M"
"Hard",1,4,2016,"M"
"Hard",2,5,2016,"M"
"Hard",1,2,2016,"M"
"Hard",79,160,2017,"M"
"Hard",39,54,2017,"M"
"Hard",21,26,2017,"M"
"Hard",45,141,2017,"M"
"Hard",17,33,2017,"M"
"Hard",105,34,2017,"M"
"Hard",180,78,2017,"M"
"Hard",15,25,2017,"M"
"Hard",29,100,2017,"M"
"Hard",52,31,2017,"M"
"Hard",51,351,2017,"M"
"Hard",9,62,2017,"M"
"Hard",5,105,2017,"M"
"Hard",79,21,2017,"M"
"Hard",4,29,2017,"M"
"Hard",17,39,2017,"M"
"Hard",8,180,2017,"M"
"Hard",3,52,2017,"M"
"Hard",9,51,2017,"M"
"Hard",4,45,2017,"M"
"Hard",5,79,2017,"M"
"Hard",17,8,2017,"M"
"Hard",3,9,2017,"M"
"Hard",5,4,2017,"M"
"Hard",17,3,2017,"M"
"Hard",17,5,2017,"M"
"Hard",86,331,2017,"M"
"Hard",96,77,2017,"M"
"Hard",99,82,2017,"M"
"Hard",117,81,2017,"M"
"Hard",104,48,2017,"M"
"Hard",83,225,2017,"M"
"Hard",101,70,2017,"M"
"Hard",64,97,2017,"M"
"Hard",47,85,2017,"M"
"Hard",474,227,2017,"M"
"Hard",440,93,2017,"M"
"Hard",57,192,2017,"M"
"Hard",99,64,2017,"M"
"Hard",27,86,2017,"M"
"Hard",117,6,2017,"M"
"Hard",96,104,2017,"M"
"Hard",57,83,2017,"M"
"Hard",14,440,2017,"M"
"Hard",47,474,2017,"M"
"Hard",101,35,2017,"M"
"Hard",99,117,2017,"M"
"Hard",96,27,2017,"M"
"Hard",47,101,2017,"M"
"Hard",14,57,2017,"M"
"Hard",99,96,2017,"M"
"Hard",14,47,2017,"M"
"Hard",14,99,2017,"M"
"Hard",72,56,2017,"M"
"Hard",55,507,2017,"M"
"Hard",44,40,2017,"M"
"Hard",2,63,2017,"M"
"Hard",71,50,2017,"M"
"Hard",11,59,2017,"M"
"Hard",134,199,2017,"M"
"Hard",42,133,2017,"M"
"Hard",53,1277,2017,"M"
"Hard",32,58,2017,"M"
"Hard",68,73,2017,"M"
"Hard",12,46,2017,"M"
"Hard",20,74,2017,"M"
"Hard",1,69,2017,"M"
"Hard",10,128,2017,"M"
"Hard",44,32,2017,"M"
"Hard",42,11,2017,"M"
"Hard",107,134,2017,"M"
"Hard",10,55,2017,"M"
"Hard",2,71,2017,"M"
"Hard",1,68,2017,"M"
"Hard",20,53,2017,"M"
"Hard",12,72,2017,"M"
"Hard",42,20,2017,"M"
"Hard",2,107,2017,"M"
"Hard",1,44,2017,"M"
"Hard",10,12,2017,"M"
"Hard",2,42,2017,"M"
"Hard",1,10,2017,"M"
"Hard",2,1,2017,"M"
"Hard",33,53,2017,"M"
"Hard",58,447,2017,"M"
"Hard",54,69,2017,"M"
"Hard",56,52,2017,"M"
"Hard",28,1035,2017,"M"
"Hard",70,195,2017,"M"
"Hard",324,55,2017,"M"
"Hard",89,74,2017,"M"
"Hard",44,26,2017,"M"
"Hard",61,51,2017,"M"
"Hard",36,60,2017,"M"
"Hard",58,21,2017,"M"
"Hard",44,324,2017,"M"
"Hard",33,61,2017,"M"
"Hard",19,56,2017,"M"
"Hard",54,434,2017,"M"
"Hard",36,70,2017,"M"
"Hard",23,89,2017,"M"
"Hard",44,58,2017,"M"
"Hard",33,19,2017,"M"
"Hard",36,54,2017,"M"
"Hard",23,71,2017,"M"
"Hard",44,36,2017,"M"
"Hard",23,33,2017,"M"
"Hard",23,44,2017,"M"
"Hard",38,62,2017,"M"
"Hard",198,45,2017,"M"
"Hard",67,83,2017,"M"
"Hard",81,238,2017,"M"
"Hard",41,49,2017,"M"
"Hard",32,47,2017,"M"
"Hard",333,46,2017,"M"
"Hard",50,43,2017,"M"
"Hard",34,63,2017,"M"
"Hard",37,90,2017,"M"
"Hard",75,94,2017,"M"
"Hard",22,38,2017,"M"
"Hard",34,198,2017,"M"
"Hard",30,50,2017,"M"
"Hard",32,75,2017,"M"
"Hard",67,37,2017,"M"
"Hard",29,41,2017,"M"
"Hard",8,81,2017,"M"
"Hard",34,22,2017,"M"
"Hard",48,30,2017,"M"
"Hard",67,8,2017,"M"
"Hard",34,29,2017,"M"
"Hard",67,48,2017,"M"
"Hard",34,67,2017,"M"
"Hard",68,39,2017,"M"
"Hard",84,99,2017,"M"
"Hard",91,159,2017,"M"
"Hard",109,58,2017,"M"
"Hard",40,240,2017,"M"
"Hard",43,51,2017,"M"
"Hard",63,123,2017,"M"
"Hard",96,294,2017,"M"
"Hard",50,202,2017,"M"
"Hard",32,128,2017,"M"
"Hard",105,138,2017,"M"
"Hard",162,34,2017,"M"
"Hard",84,7,2017,"M"
"Hard",21,109,2017,"M"
"Hard",68,105,2017,"M"
"Hard",162,91,2017,"M"
"Hard",22,50,2017,"M"
"Hard",43,32,2017,"M"
"Hard",14,96,2017,"M"
"Hard",63,40,2017,"M"
"Hard",22,162,2017,"M"
"Hard",14,63,2017,"M"
"Hard",21,68,2017,"M"
"Hard",22,43,2017,"M"
"Hard",21,14,2017,"M"
"Hard",21,22,2017,"M"
"Clay",106,69,2017,"M"
"Clay",97,126,2017,"M"
"Clay",641,85,2017,"M"
"Clay",103,290,2017,"M"
"Clay",564,184,2017,"M"
"Clay",144,435,2017,"M"
"Clay",116,117,2017,"M"
"Clay",137,67,2017,"M"
"Clay",310,122,2017,"M"
"Clay",179,129,2017,"M"
"Clay",156,145,2017,"M"
"Clay",103,97,2017,"M"
"Clay",100,101,2017,"M"
"Clay",144,641,2017,"M"
"Clay",30,310,2017,"M"
"Clay",46,564,2017,"M"
"Clay",137,116,2017,"M"
"Clay",179,106,2017,"M"
"Clay",156,18,2017,"M"
"Clay",30,144,2017,"M"
"Clay",46,137,2017,"M"
"Clay",100,103,2017,"M"
"Clay",156,179,2017,"M"
"Clay",46,30,2017,"M"
"Clay",156,100,2017,"M"
"Clay",156,46,2017,"M"
"Hard",92,599,2017,"M"
"Hard",29,173,2017,"M"
"Hard",406,160,2017,"M"
"Hard",89,201,2017,"M"
"Hard",57,450,2017,"M"
"Hard",36,55,2017,"M"
"Hard",59,172,2017,"M"
"Hard",87,56,2017,"M"
"Hard",37,328,2017,"M"
"Hard",225,141,2017,"M"
"Hard",267,72,2017,"M"
"Hard",75,81,2017,"M"
"Hard",11,92,2017,"M"
"Hard",16,406,2017,"M"
"Hard",36,225,2017,"M"
"Hard",29,89,2017,"M"
"Hard",37,57,2017,"M"
"Hard",87,8,2017,"M"
"Hard",59,75,2017,"M"
"Hard",13,267,2017,"M"
"Hard",16,29,2017,"M"
"Hard",11,59,2017,"M"
"Hard",13,37,2017,"M"
"Hard",87,36,2017,"M"
"Hard",11,16,2017,"M"
"Hard",13,87,2017,"M"
"Hard",13,11,2017,"M"
"Clay",148,79,2017,"M"
"Clay",45,64,2017,"M"
"Clay",66,94,2017,"M"
"Clay",77,121,2017,"M"
"Clay",142,92,2017,"M"
"Clay",26,83,2017,"M"
"Clay",127,436,2017,"M"
"Clay",550,43,2017,"M"
"Clay",50,78,2017,"M"
"Clay",41,69,2017,"M"
"Clay",84,93,2017,"M"
"Clay",101,37,2017,"M"
"Clay",41,45,2017,"M"
"Clay",25,127,2017,"M"
"Clay",5,50,2017,"M"
"Clay",66,22,2017,"M"
"Clay",101,142,2017,"M"
"Clay",77,27,2017,"M"
"Clay",84,550,2017,"M"
"Clay",25,26,2017,"M"
"Clay",66,101,2017,"M"
"Clay",5,41,2017,"M"
"Clay",77,84,2017,"M"
"Clay",66,25,2017,"M"
"Clay",5,77,2017,"M"
"Clay",66,5,2017,"M"
"Hard",99,98,2017,"M"
"Hard",81,56,2017,"M"
"Hard",86,74,2017,"M"
"Hard",180,100,2017,"M"
"Hard",140,32,2017,"M"
"Hard",490,125,2017,"M"
"Hard",62,85,2017,"M"
"Hard",55,89,2017,"M"
"Hard",114,59,2017,"M"
"Hard",162,91,2017,"M"
"Hard",67,63,2017,"M"
"Hard",103,139,2017,"M"
"Hard",86,55,2017,"M"
"Hard",81,180,2017,"M"
"Hard",23,99,2017,"M"
"Hard",62,29,2017,"M"
"Hard",30,162,2017,"M"
"Hard",103,140,2017,"M"
"Hard",67,20,2017,"M"
"Hard",490,114,2017,"M"
"Hard",103,30,2017,"M"
"Hard",67,490,2017,"M"
"Hard",81,23,2017,"M"
"Hard",62,86,2017,"M"
"Hard",67,103,2017,"M"
"Hard",62,81,2017,"M"
"Hard",62,67,2017,"M"
"Hard",109,31,2017,"M"
"Hard",57,46,2017,"M"
"Hard",132,40,2017,"M"
"Hard",13,130,2017,"M"
"Hard",76,105,2017,"M"
"Hard",33,17,2017,"M"
"Hard",24,52,2017,"M"
"Hard",28,317,2017,"M"
"Hard",73,39,2017,"M"
"Hard",14,205,2017,"M"
"Hard",7,42,2017,"M"
"Hard",61,48,2017,"M"
"Hard",11,54,2017,"M"
"Hard",19,38,2017,"M"
"Hard",12,34,2017,"M"
"Hard",8,18,2017,"M"
"Hard",109,132,2017,"M"
"Hard",73,33,2017,"M"
"Hard",14,28,2017,"M"
"Hard",13,19,2017,"M"
"Hard",7,61,2017,"M"
"Hard",11,57,2017,"M"
"Hard",12,76,2017,"M"
"Hard",8,24,2017,"M"
"Hard",13,73,2017,"M"
"Hard",14,7,2017,"M"
"Hard",11,12,2017,"M"
"Hard",109,8,2017,"M"
"Hard",14,13,2017,"M"
"Hard",11,109,2017,"M"
"Hard",14,11,2017,"M"
"Hard",49,60,2017,"M"
"Hard",91,204,2017,"M"
"Hard",63,109,2017,"M"
"Hard",112,193,2017,"M"
"Hard",99,84,2017,"M"
"Hard",79,95,2017,"M"
"Hard",21,89,2017,"M"
"Hard",57,31,2017,"M"
"Hard",59,103,2017,"M"
"Hard",4,164,2017,"M"
"Hard",100,78,2017,"M"
"Hard",26,115,2017,"M"
"Hard",69,20,2017,"M"
"Hard",53,1024,2017,"M"
"Hard",42,75,2017,"M"
"Hard",21,99,2017,"M"
"Hard",26,91,2017,"M"
"Hard",49,63,2017,"M"
"Hard",4,59,2017,"M"
"Hard",57,53,2017,"M"
"Hard",35,100,2017,"M"
"Hard",69,112,2017,"M"
"Hard",42,79,2017,"M"
"Hard",21,26,2017,"M"
"Hard",4,49,2017,"M"
"Hard",42,35,2017,"M"
"Hard",21,69,2017,"M"
"Hard",4,42,2017,"M"
"Hard",87,205,2017,"M"
"Hard",47,61,2017,"M"
"Hard",23,48,2017,"M"
"Hard",62,77,2017,"M"
"Hard",93,111,2017,"M"
"Hard",102,101,2017,"M"
"Hard",128,117,2017,"M"
"Hard",120,255,2017,"M"
"Hard",107,55,2017,"M"
"Hard",19,58,2017,"M"
"Hard",54,18,2017,"M"
"Hard",64,41,2017,"M"
"Hard",23,120,2017,"M"
"Hard",19,87,2017,"M"
"Hard",16,47,2017,"M"
"Hard",17,102,2017,"M"
"Hard",64,62,2017,"M"
"Hard",128,54,2017,"M"
"Hard",11,93,2017,"M"
"Hard",12,107,2017,"M"
"Hard",16,128,2017,"M"
"Hard",11,23,2017,"M"
"Hard",17,64,2017,"M"
"Hard",19,12,2017,"M"
"Hard",11,16,2017,"M"
"Hard",17,19,2017,"M"
"Hard",11,17,2017,"M"
"Clay",97,82,2017,"M"
"Clay",208,439,2017,"M"
"Clay",51,92,2017,"M"
"Clay",123,194,2017,"M"
"Clay",138,30,2017,"M"
"Clay",132,39,2017,"M"
"Clay",85,86,2017,"M"
"Clay",45,471,2017,"M"
"Clay",25,80,2017,"M"
"Clay",52,40,2017,"M"
"Clay",24,131,2017,"M"
"Clay",73,66,2017,"M"
"Clay",76,5,2017,"M"
"Clay",50,29,2017,"M"
"Clay",94,162,2017,"M"
"Clay",8,96,2017,"M"
"Clay",123,138,2017,"M"
"Clay",51,52,2017,"M"
"Clay",25,45,2017,"M"
"Clay",8,97,2017,"M"
"Clay",24,94,2017,"M"
"Clay",50,73,2017,"M"
"Clay",208,132,2017,"M"
"Clay",85,76,2017,"M"
"Clay",25,123,2017,"M"
"Clay",8,51,2017,"M"
"Clay",208,85,2017,"M"
"Clay",8,25,2017,"M"
"Clay",24,208,2017,"M"
"Clay",8,24,2017,"M"
"Hard",64,560,2017,"M"
"Hard",26,22,2017,"M"
"Hard",11,80,2017,"M"
"Hard",65,136,2017,"M"
"Hard",79,31,2017,"M"
"Hard",113,115,2017,"M"
"Hard",8,60,2017,"M"
"Hard",38,61,2017,"M"
"Hard",40,45,2017,"M"
"Hard",2,62,2017,"M"
"Hard",17,75,2017,"M"
"Hard",6,30,2017,"M"
"Hard",9,25,2017,"M"
"Hard",86,18,2017,"M"
"Hard",32,89,2017,"M"
"Hard",40,11,2017,"M"
"Hard",17,63,2017,"M"
"Hard",86,79,2017,"M"
"Hard",8,64,2017,"M"
"Hard",26,113,2017,"M"
"Hard",6,38,2017,"M"
"Hard",2,32,2017,"M"
"Hard",9,65,2017,"M"
"Hard",6,86,2017,"M"
"Hard",40,9,2017,"M"
"Hard",17,2,2017,"M"
"Hard",6,8,2017,"M"
"Hard",40,17,2017,"M"
"Hard",40,6,2017,"M"
"Hard",36,55,2017,"M"
"Hard",29,27,2017,"M"
"Hard",97,34,2017,"M"
"Hard",16,50,2017,"M"
"Hard",10,39,2017,"M"
"Hard",12,199,2017,"M"
"Hard",77,3,2017,"M"
"Hard",116,83,2017,"M"
"Hard",35,73,2017,"M"
"Hard",124,59,2017,"M"
"Hard",43,81,2017,"M"
"Hard",15,93,2017,"M"
"Hard",66,68,2017,"M"
"Hard",1,51,2017,"M"
"Hard",29,57,2017,"M"
"Hard",35,16,2017,"M"
"Hard",15,124,2017,"M"
"Hard",66,14,2017,"M"
"Hard",12,43,2017,"M"
"Hard",1,97,2017,"M"
"Hard",77,36,2017,"M"
"Hard",116,10,2017,"M"
"Hard",66,77,2017,"M"
"Hard",35,12,2017,"M"
"Hard",1,29,2017,"M"
"Hard",15,116,2017,"M"
"Hard",35,66,2017,"M"
"Hard",1,15,2017,"M"
"Hard",1,35,2017,"M"
"Clay",92,125,2017,"M"
"Clay",166,273,2017,"M"
"Clay",98,544,2017,"M"
"Clay",54,118,2017,"M"
"Clay",127,439,2017,"M"
"Clay",107,88,2017,"M"
"Clay",82,105,2017,"M"
"Clay",42,185,2017,"M"
"Clay",131,71,2017,"M"
"Clay",133,192,2017,"M"
"Clay",67,74,2017,"M"
"Clay",44,69,2017,"M"
"Clay",37,92,2017,"M"
"Clay",54,133,2017,"M"
"Clay",166,67,2017,"M"
"Clay",24,98,2017,"M"
"Clay",42,127,2017,"M"
"Clay",33,82,2017,"M"
"Clay",23,131,2017,"M"
"Clay",44,107,2017,"M"
"Clay",37,54,2017,"M"
"Clay",24,166,2017,"M"
"Clay",23,42,2017,"M"
"Clay",33,44,2017,"M"
"Clay",24,37,2017,"M"
"Clay",33,23,2017,"M"
"Clay",33,24,2017,"M"
"Hard",112,42,2017,"M"
"Hard",52,471,2017,"M"
"Hard",38,47,2017,"M"
"Hard",148,174,2017,"M"
"Hard",61,72,2017,"M"
"Hard",37,44,2017,"M"
"Hard",131,55,2017,"M"
"Hard",106,86,2017,"M"
"Hard",43,96,2017,"M"
"Hard",66,77,2017,"M"
"Hard",70,158,2017,"M"
"Hard",64,39,2017,"M"
"Hard",129,65,2017,"M"
"Hard",80,87,2017,"M"
"Hard",67,45,2017,"M"
"Hard",74,71,2017,"M"
"Hard",84,58,2017,"M"
"Hard",56,88,2017,"M"
"Hard",79,159,2017,"M"
"Hard",136,40,2017,"M"
"Hard",46,95,2017,"M"
"Hard",123,59,2017,"M"
"Hard",53,54,2017,"M"
"Hard",41,82,2017,"M"
"Hard",81,78,2017,"M"
"Hard",60,116,2017,"M"
"Hard",63,103,2017,"M"
"Hard",145,89,2017,"M"
"Hard",49,62,2017,"M"
"Hard",73,111,2017,"M"
"Hard",83,117,2017,"M"
"Hard",9,80,2017,"M"
"Hard",70,21,2017,"M"
"Hard",43,8,2017,"M"
"Hard",12,52,2017,"M"
"Hard",22,90,2017,"M"
"Hard",23,148,2017,"M"
"Hard",14,112,2017,"M"
"Hard",106,34,2017,"M"
"Hard",32,37,2017,"M"
"Hard",24,67,2017,"M"
"Hard",11,131,2017,"M"
"Hard",17,61,2017,"M"
"Hard",33,66,2017,"M"
"Hard",3,38,2017,"M"
"Hard",129,1,2017,"M"
"Hard",5,41,2017,"M"
"Hard",53,36,2017,"M"
"Hard",28,56,2017,"M"
"Hard",20,83,2017,"M"
"Hard",15,63,2017,"M"
"Hard",6,145,2017,"M"
"Hard",13,84,2017,"M"
"Hard",60,26,2017,"M"
"Hard",35,49,2017,"M"
"Hard",16,73,2017,"M"
"Hard",29,74,2017,"M"
"Hard",2,46,2017,"M"
"Hard",27,79,2017,"M"
"Hard",10,81,2017,"M"
"Hard",136,7,2017,"M"
"Hard",18,123,2017,"M"
"Hard",9,32,2017,"M"
"Hard",70,14,2017,"M"
"Hard",106,129,2017,"M"
"Hard",3,30,2017,"M"
"Hard",12,24,2017,"M"
"Hard",33,43,2017,"M"
"Hard",11,22,2017,"M"
"Hard",60,15,2017,"M"
"Hard",5,28,2017,"M"
"Hard",6,29,2017,"M"
"Hard",53,136,2017,"M"
"Hard",16,20,2017,"M"
"Hard",10,27,2017,"M"
"Hard",18,13,2017,"M"
"Hard",2,35,2017,"M"
"Hard",5,60,2017,"M"
"Hard",23,106,2017,"M"
"Hard",33,12,2017,"M"
"Hard",16,2,2017,"M"
"Hard",18,53,2017,"M"
"Hard",10,6,2017,"M"
"Hard",3,70,2017,"M"
"Hard",9,11,2017,"M"
"Hard",23,33,2017,"M"
"Hard",3,9,2017,"M"
"Hard",18,5,2017,"M"
"Hard",3,23,2017,"M"
"Hard",10,18,2017,"M"
"Hard",10,3,2017,"M"
"Hard",39,61,2017,"M"
"Hard",55,179,2017,"M"
"Hard",58,79,2017,"M"
"Hard",77,102,2017,"M"
"Hard",40,47,2017,"M"
"Hard",51,78,2017,"M"
"Hard",108,43,2017,"M"
"Hard",54,1022,2017,"M"
"Hard",57,72,2017,"M"
"Hard",83,456,2017,"M"
"Hard",38,82,2017,"M"
"Hard",95,45,2017,"M"
"Hard",74,85,2017,"M"
"Hard",126,96,2017,"M"
"Hard",158,166,2017,"M"
"Hard",438,59,2017,"M"
"Hard",65,163,2017,"M"
"Hard",64,128,2017,"M"
"Hard",62,41,2017,"M"
"Hard",66,92,2017,"M"
"Hard",80,86,2017,"M"
"Hard",42,52,2017,"M"
"Hard",75,89,2017,"M"
"Hard",130,46,2017,"M"
"Hard",101,103,2017,"M"
"Hard",121,114,2017,"M"
"Hard",48,416,2017,"M"
"Hard",68,70,2017,"M"
"Hard",76,87,2017,"M"
"Hard",71,88,2017,"M"
"Hard",77,9,2017,"M"
"Hard",31,126,2017,"M"
"Hard",5,38,2017,"M"
"Hard",54,24,2017,"M"
"Hard",40,35,2017,"M"
"Hard",4,74,2017,"M"
"Hard",57,19,2017,"M"
"Hard",95,33,2017,"M"
"Hard",39,26,2017,"M"
"Hard",55,28,2017,"M"
"Hard",7,83,2017,"M"
"Hard",158,13,2017,"M"
"Hard",30,108,2017,"M"
"Hard",51,15,2017,"M"
"Hard",63,25,2017,"M"
"Hard",42,32,2017,"M"
"Hard",29,80,2017,"M"
"Hard",3,75,2017,"M"
"Hard",12,121,2017,"M"
"Hard",14,130,2017,"M"
"Hard",65,37,2017,"M"
"Hard",27,438,2017,"M"
"Hard",53,36,2017,"M"
"Hard",23,71,2017,"M"
"Hard",6,101,2017,"M"
"Hard",20,64,2017,"M"
"Hard",62,8,2017,"M"
"Hard",21,68,2017,"M"
"Hard",18,76,2017,"M"
"Hard",34,48,2017,"M"
"Hard",16,66,2017,"M"
"Hard",57,63,2017,"M"
"Hard",4,30,2017,"M"
"Hard",55,158,2017,"M"
"Hard",51,39,2017,"M"
"Hard",40,77,2017,"M"
"Hard",7,31,2017,"M"
"Hard",17,54,2017,"M"
"Hard",14,29,2017,"M"
"Hard",18,27,2017,"M"
"Hard",65,62,2017,"M"
"Hard",6,34,2017,"M"
"Hard",16,21,2017,"M"
"Hard",20,23,2017,"M"
